Date;OR FP Equity;DG FP Equity;TTE FP Equity;AI FP Equity;DSY FP Equity;CS FP Equity;ERF FP Equity;BNP FP Equity;BN FP Equity;CAP FP Equity;CA FP Equity;SGO FP Equity;AC FP Equity;EL FP Equity;VIV FP Equity;MC FP Equity;ML FP Equity;KER FP Equity;PUB FP Equity;RNO FP Equity;SAF FP Equity;HO FP Equity;TEP FP Equity;RMS FP Equity;ENGI FP Equity;ORA FP Equity;MT NA Equity;EN FP Equity;VIE FP Equity;SAN FP Equity;GLE FP Equity;SU FP Equity;AIR FP Equity;LR FP Equity;URW FP Equity;ACA FP Equity;RI FP Equity;STMPA FP Equity
14/07/2017;184.15;77.89;43.335;74.7217;15.722;25.215;51.165;66.3;65.94;93.16;21.765;47.75;41.895;114.7;5.7608;219.75;30.6625;284.53;63;83.41;83.43;95.85;115.55;451.95;13.315;14.295;21.945;37.945;18.7049;84.1216;48.98;68.68;74.56;62.24;215.3;14.65;117.65;13.86
21/07/2017;180.9;76.12;42.715;72.4336;15.632;24.56;49.23;63.64;64.65;92.61;20.99;46.625;40.755;114.1;5.6939;219.25;29.3375;285;65.02;81.08;81.05;93.76;113.8;435.85;13.57;14.225;21.59;36.6;18.4349;81.0782;47.6;65.49;71.37;60.3;215.35;14.39;115.55;14.065
28/07/2017;176.05;75.33;42.99;71.7164;16.612;25.145;46.955;66.1;63.65;92.52;20.675;47.41;39.55;111.6;5.7652;213.15;28.7;272.78;64.59;76.92;80.16;94.5;115.65;428.7;13.64;14.325;22.025;36.345;18.0059;81.1478;49.955;66.96;72.38;61.14;213.45;14.945;117.9;14.24
04/08/2017;176.55;77.05;43.92;72.3653;16.828;25.47;46.52;68.12;67.05;92.1;20.7;48.25;40.595;107;5.8902;221.9;29.175;283.37;63.41;75.67;81.77;95.07;118.05;440.65;13.845;14.455;22.165;37.665;18.3771;81.1677;49.83;68.8;73.32;59.98;214.2;14.97;119.85;14.56
11/08/2017;173.6;75.64;42.75;70.2479;16.34;24.565;46.295;65.69;64.92;89.14;20.4;46.02;39.06;105;5.5166;214.45;29.025;279.24;61.87;74.62;80.24;94.08;113.7;432.65;13.56;14.065;21.89;36.905;18.2228;80.1631;47.215;66.44;70.75;58.78;208.15;15.085;116;13.97
18/08/2017;175.4;76.57;42.65;70.3845;16.552;24.78;48.51;65.99;66.19;92.16;20.385;46.31;39.095;104.6;5.5079;217.7;28.65;285.88;61.53;75.6;82.99;93.35;117.2;439.2;14.15;14.225;22.2;37.84;18.7821;81.8142;48.02;67.62;71.5;59.5;213.8;15.335;117.25;14.18
25/08/2017;178.05;76.5;43.325;70.4187;16.488;24.79;48.315;64.22;66.7;92.51;19.725;45.95;39.02;105.05;5.6343;217;28.75;290.86;58.66;75.33;83.45;93.21;115.35;440.45;14.33;14.15;22.305;37.5;18.8254;81.655;46.925;67.5;70.86;59.39;212.15;14.915;116.7;14.435
01/09/2017;177.95;78.36;43.805;70.3162;16.772;24.495;48.31;64.35;65.82;93.45;16.635;46.675;39.065;106.5;5.896;221.75;28.8875;297.27;56.24;74.64;82.24;92.92;116.45;447.9;14.1;14.255;23;38.82;19.052;82.2617;47.39;68.56;71.3;58.54;211.05;14.885;113.3;14.735
08/09/2017;178.6;79.04;43.99;70.5553;16.952;23.955;49.045;62.99;67.45;95.03;16.8;46.915;40.07;109.6;5.7972;219.95;29.2125;300.34;55.95;77.12;81.36;92.94;117.15;437.25;14.75;13.81;22.28;38.585;19.2497;81.7644;46.32;69.57;70.5;58.29;212.6;14.655;115.45;15.57
15/09/2017;178.9;80.25;44.925;72.3311;17.034;24.55;50.165;65.99;67.22;99.7;16.79;49.115;40.24;106.1;6.0995;230;30;307.03;57.42;80.25;85;94.87;123.8;417.85;14.4;13.895;22.45;38.395;19.0231;80.929;48.265;71.5;72;59.13;208.3;15.215;115.1;16.07
22/09/2017;180.95;80.18;45.935;74.9607;17.138;24.955;53.42;67.3;66.7;99;16.545;49.75;41;103.85;6.0312;230.4;31.0375;311.35;58.07;81.51;84.98;93.35;124;424.2;14.39;13.78;21.655;39.05;18.6856;83.6641;48.905;72.2;77.34;59.84;205;15.165;115.35;16.37
29/09/2017;179.9;80.4;45.445;77.0781;17.118;25.59;53.46;68.25;66.37;99.16;17.095;50.42;42.035;104.75;6.2274;233.45;30.875;313.3;59.09;83.11;86.44;95.78;126.3;426.55;14.37;13.86;21.825;40.15;18.8495;83.5547;49.535;73.63;80.41;61.08;205.75;15.38;117.05;16.37
06/10/2017;180.75;79.9;45.555;78.3246;17.446;25.94;54.45;68.4;68.32;99.6;17.01;49.22;42.89;105;6.1518;230.4;30.45;313.86;59.72;86.02;86.93;95.16;127.4;424.2;14.31;13.835;22.77;39.89;18.999;85.7925;48.91;74.19;81.27;61.41;205.8;15.515;119.35;16.81
13/10/2017;188.5;80.59;45.78;78.4373;17.8;25.31;54.075;66.05;68.89;100.75;17.165;50.2;43.115;101.9;6.1795;241.8;30.575;332.17;60.19;84.65;85.83;95.71;124.75;431.6;14.43;13.83;24.63;40.23;19.1484;83.1469;47.32;73.15;77.2;61.48;208.2;14.78;121.7;16.92
20/10/2017;185.55;81.08;45.96;78.8505;17.316;25.475;53.5;68.05;70.29;99.34;17.87;50.56;41.585;101.05;6.0515;237.65;30.275;333.89;57.79;83.5;86.34;92.8;121.9;428.6;14.32;13.65;25.175;40.495;19.3557;83.3557;48.62;73.24;80.72;61.66;206.9;15.16;127.95;16.875
27/10/2017;190.2;82.95;47.27;82.0436;18.044;25.755;55.105;68.5;70;103.1;17.34;50.85;42.685;107.3;5.976;253.95;31.675;367.5;54.86;84.81;91.22;90.13;124.5;442.45;14.5;13.95;25.01;40.9;19.5437;81.834;48.62;74.71;86.56;62.65;212.9;15.245;128.05;19.92
03/11/2017;192.6;85.83;48.475;83.734;18.248;25.475;53.335;65.76;70.53;103.7;17.425;49.825;42.7;108;6.3205;258.15;31.8;375.86;55.2;90;91.34;89.94;125.8;446.25;14.635;14.29;25.495;41.675;19.7414;78.5917;45.7;74.94;87.17;64.2;216.05;14.8;129.05;20.98
10/11/2017;186.2;84.32;48.05;80.1277;17.92;25.215;51.275;64.76;68.96;100.2;17.515;48.58;41.4;105.4;6.069;248.5;30;360.57;54.64;85.49;87;89.5;120.95;444.8;14.735;14.265;25.14;40.51;20.2813;77.0103;43.735;71.45;83.72;61.76;218.85;14.19;127.6;20.475
17/11/2017;185.4;84.86;46.285;78.9632;17.918;25.14;51.225;63.15;68.92;99.75;16.555;47.825;41.635;106.6;6.5734;246.6;29.3625;358.67;54.01;84.97;87.21;88;120.55;442.5;14.305;14.11;23.66;42.495;20.2138;75.0212;43.285;70.81;84.88;62.16;218.2;14.05;128.15;20.35
24/11/2017;187.2;86.65;47.35;79.8648;18.28;25.35;51.005;63.64;70.79;101.35;16.76;48.68;41.815;108.2;6.7667;249.6;29.4625;363.92;54.57;85.87;86.8;87.88;121;443.6;14.455;14.265;24.76;43.13;20.2862;77.0302;43.515;71.75;85.8;62.27;218.3;14.125;129.65;20.59
01/12/2017;184.6;84.92;47.395;77.5357;17.96;25.23;50.915;62.85;69.79;96.66;17.845;46.81;42.38;107.7;6.4106;243.3;30.325;347.65;55.17;83.2;87.75;85.04;121.45;436.45;14.69;14.45;25.51;42.67;20.3247;74.4145;41.96;70.99;85.31;62.14;214.55;14.03;129;18.375
08/12/2017;188.4;87.76;47.025;81.0293;17.91;25.27;50.87;65.04;70.94;97.96;17.71;47.72;43.08;114.35;6.4528;247.4;31.1625;358.57;56.91;84.41;89.07;85.65;119.1;440;14.815;14.64;26.455;44.42;20.5658;72.7834;43.915;71.17;87.77;63.07;224.5;14.67;132;18.3
15/12/2017;187.25;87.03;46.51;81.4425;17.814;25.275;50.86;62.92;71.2;97.05;17.11;47;42.16;112.45;6.5182;245.15;30.15;361.46;57.56;83.85;86.11;86.28;119.85;439.8;14.54;14.66;26.13;43.495;20.1753;73.1514;43.195;71.21;85.25;63.32;212.05;14.145;129.1;18.305
22/12/2017;186.8;85.93;46.47;80.0526;17.828;25.175;50.35;62.95;70.6;99.52;17.54;46.45;41.895;115.25;6.6185;249.5;30.4625;363.73;56.79;84.18;88.05;89.69;118.75;448.4;14.565;14.64;27.47;43.82;20.7152;72.1568;43.455;72.32;84.55;64.35;210.65;14;130.8;18.59
29/12/2017;184.95;85.15;46.045;78.9256;17.718;24.735;50.76;62.25;69.95;98.89;18.04;45.98;43;114.95;6.5182;245.4;29.8875;365.31;56.65;83.91;85.91;89.88;119.45;446.25;14.335;14.475;27.115;43.31;20.5127;71.4606;43.05;70.86;83;64.19;210;13.8;131.95;18.205
05/01/2018;186.9;88.24;47.825;81.5928;18.108;25.505;51.65;63.89;71.75;102.5;18.515;47.765;43.77;114.35;6.8467;249.5;31.4875;373.49;55.6;87.2;89.2;91.3;122.6;447.5;14.595;14.62;28.415;44.15;21.1057;73.957;45.075;73.24;85.6;65.64;211.1;14.665;131.95;19.43
12/01/2018;184.05;85.2;48.61;80.9917;18.54;26.86;50.9;67.46;69.59;106.35;17.79;48.095;45.8;112.2;6.7973;242.15;32.2125;380.09;56.84;88.58;90.48;89.6;126;445.9;14.56;14.465;30.63;44.66;19.8523;73.2707;46.46;74.82;90.4;65.84;204.4;15.22;130.95;19.99
19/01/2018;185.8;87.76;47.29;81.8933;18.824;27.335;53.25;66.95;70.39;108.45;18.36;48.105;45.99;112.05;6.8729;240.95;32.375;383.07;58.1;90.29;91.26;91.26;125.2;445.1;14.42;14.45;30.1;45.61;20.3054;72.5546;45.33;75.64;92.79;66.76;203;15.205;130;20.43
26/01/2018;182.6;88.08;47.52;81.7806;18.624;26.92;53.25;68.28;69.86;106.45;19.4;47.93;45.6;114;6.7595;251.9;32.375;383.07;55.88;89.64;90.04;90.12;122.6;448.1;13.995;14.845;29.975;45.48;19.7269;73.0817;46.7;75.4;89.56;66.1;205.1;15.42;130.1;19.065
02/02/2018;180.65;84.88;46.135;78.4748;19.724;26.565;50.5;66;68.5;105.35;18.685;45.635;44.13;111.05;6.5879;247.9;31.375;368.57;55.44;87.58;86.74;88.94;117.6;443;13.575;14.16;27.8;43.61;19.2159;69.5709;45.925;72.38;87.97;65.38;201.1;15.035;126.9;18.5
09/02/2018;172.35;77.88;44.705;73.5838;19;24.91;46.86;63.2;63.79;98.1;18.28;42.525;44.33;106.25;6.1896;234.9;30.5125;341.05;56.66;82.58;83.1;88.3;115.2;422.9;12.635;13.4;26.285;40.34;18.5024;63.0464;44.135;69.34;83.54;61.2;187.35;14;127.4;17.225
16/02/2018;176.8;83.02;45.9;76.6341;20.77;25.22;49.08;64.65;65.49;104.6;19.53;43.62;46.1;111;6.0646;248.5;31.55;364.94;62.66;87.8;89.1;89.68;114.8;445.1;12.65;13.645;28.435;41.78;18.8978;64.1504;46.52;72.16;95.53;62.88;188.85;13.625;134.6;18.04
23/02/2018;178.7;82.9;47.07;77.2727;20.95;25.48;47.44;64.89;65.82;101.65;19.15;45.375;47.27;109.85;6.0763;246.75;31.325;364.2;60.92;87.79;90.3;92.16;119.9;447;12.975;14.015;28.19;42.84;19.3991;64.6974;46.535;72;98.3;64.4;192.55;13.95;134.6;18.64
02/03/2018;171.1;78.86;45.5;74.846;20.5;25.05;45.38;62.88;63.77;99.3;17.395;44.845;45.43;112.5;5.9164;238.75;30.5125;348.77;58.8;88.54;84.84;89.5;123.3;440.8;12.27;13.74;26.69;40.2;18.3337;63.0564;45.19;68.44;93.95;61.76;187.4;13.7;130.45;17.69
09/03/2018;181.65;81.2;46.46;77.6108;21.84;22.49;50.1;62.93;67.5;105.7;17.46;45.95;46.38;112.85;6.1838;245.95;31.2125;360.67;57.26;94.95;88.76;96.62;127.8;447.8;13.175;14.22;26.39;40.74;19.0713;65.2246;45.97;71.18;98.33;63.86;190.75;13.63;133.7;19.785
16/03/2018;180.05;82.08;47.78;76.3711;22.34;22.795;48.48;62.45;67.28;105.05;16.945;45.99;45.58;111.5;6.3147;247.5;31.775;354.99;57.9;95.21;87.98;97.1;125.8;451.7;13.54;14.035;26.645;41.7;18.7869;65.8114;45.185;72.3;96;64.46;191.6;13.705;133.4;19.875
23/03/2018;175.95;78.48;45.805;74.5605;21.88;21.31;45.7;59.24;64.16;103.15;16.755;42.72;44.5;107.7;6.1199;242.9;29.775;357.78;55.68;92.14;82.96;96.2;125.7;466.3;13.255;13.555;25.29;39.76;18.1312;63.3647;43.55;68.96;92.92;62.78;185.75;13.165;133.35;18.665
06/04/2018;190.25;80.22;48.475;76.0706;22.09;22;42.26;60.57;65.46;102.5;16.655;43.445;43.64;112.4;6.2158;262.6;29.85;388.18;57.14;98.75;87.7;100.2;124.6;498.5;14.05;13.97;25.535;41.57;18.6374;65.7417;44.52;69.4;94.4;62.1;190;13.235;139.75;17.335
13/04/2018;191.15;82.62;48.6;76.0706;22.06;22.7;44.12;61.45;65.26;104.7;15.935;43.24;43.83;113.4;6.1635;281.85;29.9;405.47;55.86;94.1;88.66;101.4;127;516.6;13.975;14.16;26.53;42.32;18.4542;65.6323;44.24;70.74;91.5;62.2;190.85;13.385;139.75;18.26
20/04/2018;191.4;84.5;50.64;78.6627;21.67;23.415;43.54;63.21;66.38;105;16.465;44.005;45.51;114.45;6.1315;279.25;29.3125;400.64;59.4;94.12;90.08;103.4;131.2;517.6;14.135;14.76;28.435;42.82;18.6133;64.9262;45.595;75.36;94.17;65.2;193;13.585;139;17.585
27/04/2018;196.9;82.76;52.1;80.6161;21.67;23.54;43.4;63.57;67;113.85;16.88;43.705;45.96;112.3;6.2042;284.4;29;443.12;60.74;89.16;95.24;104.25;133.2;534.2;14.435;15.035;27.805;42.17;18.9893;64.8068;45.34;74.62;96.93;64.24;197.35;13.675;137.9;18.135
04/05/2018;199;84.7;52.27;81.6304;21.78;22.555;44.84;62.67;65.08;114.65;16.7;44.36;46.92;113.8;6.7217;291.8;29.4375;449.44;62.12;89.4;97.5;108.65;135.8;548;14.7;15.16;29.02;42.24;19.6305;65.145;42.58;74.8;98.69;65.14;197.5;13.43;137.9;19.24
11/05/2018;200.3;85.54;53.33;81.2171;22.22;22.495;44.56;62.77;64.73;115.85;16.45;45.245;46.45;114.75;6.7566;293.6;29.775;458.92;62.04;89;99.42;110.65;135.2;584;14.64;15.19;30.225;43.02;19.968;63.3945;42.73;75.64;99.45;66.46;195.45;13.47;138.35;20.2
18/05/2018;204.7;86.94;54.48;84.1473;22.2;22.995;45.22;61.58;64.88;115.3;16.27;45.58;47.59;118.6;6.6345;309;30.1875;478.8;61.6;90.94;101.3;110;135.6;595.8;14.615;14.39;30.23;40.67;19.2352;66.0799;41.535;77.64;97.84;66.7;194.25;13.435;139;20.04
25/05/2018;207.1;85.7;51.06;83.6965;23.41;22.445;45.34;60.54;67.19;116;15.99;44.11;48.53;119.85;6.5967;305.85;29.025;487.5;60.66;85.63;101.5;109.35;136.6;608;13.95;14.935;28.485;40.42;19.1966;65.4235;40.64;76.42;98.21;66.8;193.25;12.66;145.6;20.52
01/06/2018;206.8;84.98;52.73;81.0669;24.24;21.83;44.24;53.89;65.94;115.15;15.415;43.53;47.6;117.35;6.3147;301.9;28.0125;491.8;59.9;83.63;103.7;108.3;135.4;607.6;13.56;14.79;27.975;39.79;18.7194;66.0302;37.53;75.98;99.39;64.54;189.65;12.055;142.7;20.36
08/06/2018;206.1;84.32;53.1;82.269;23.85;21.8;42.26;53.7;64.31;113.2;14.965;42.5;43.4;117.25;6.2449;300.35;29.1125;505.4;56.74;83.5;102.55;110.35;137.3;563.2;13.5;14.675;28.045;39.18;18.406;66.0699;37.23;73.6;100.9;63.84;192.1;11.89;141.1;21.04
15/06/2018;212.3;85.04;52.35;83.133;24.94;21.6;41.34;54.14;64.91;117.85;15.58;40.9;44.3;121.3;6.3117;301.45;28.2375;512;59.14;83.88;103.4;110.8;147.9;548.6;13.92;14.635;28.005;38.49;18.8592;68.3078;36.915;75.1;103.6;64.14;193.1;11.825;147.25;22.46
22/06/2018;209.6;83.22;52.48;81.7806;24.29;21.42;42.58;53.92;64.75;113.4;14.645;39.26;42.99;120.3;6.2652;287.4;27.0875;486;60.64;76.72;99.7;108.4;150.8;529;13.235;14.495;27.36;38.1;17.7938;68.636;36.22;71.74;100.64;63.32;190.65;11.76;141.2;20.16
29/06/2018;211.5;82.36;52.21;80.9166;24;21.015;47.64;53.19;62.87;115.2;13.87;38.27;42.02;120.9;6.1053;285.2;26.075;483.6;58.94;72.83;104.05;110.35;151.3;523.8;13.13;14.345;25.11;36.91;17.6733;68.2779;36.115;71.42;100.26;62.9;188.55;11.435;139.9;19.11
06/07/2018;205.8;84.76;53.31;82.0811;24.17;21.13;45.9;53.86;65.76;113.5;14.4;38.01;42.94;121.1;6.0646;287.6;26.0375;476.5;59.56;74.45;102.85;109.45;152.7;525.2;13.585;14.86;25.46;37.95;18.5314;72.1071;36.72;69.54;98.5;62.42;187.6;11.51;137.95;19.005
13/07/2018;210.8;85.66;53.33;82.3065;25.62;20.74;46.72;52.38;65.18;116.25;13.14;36.9;44.22;123.55;6.242;295.95;26.7;492.5;60.76;73.6;107.4;114.6;157.1;537;13.525;14.6;25.455;37.94;18.6085;71.5202;36.17;69.98;107.4;63.52;188;11.425;138.05;19.495
20/07/2018;211.9;84.34;52.6;81.6304;25.78;20.75;46.82;51.7;66.34;115.85;13.51;37.46;44.91;124;6.0879;296.25;27.0375;486.8;53.76;73.24;107.65;113.45;158;544.6;13.375;14.095;25.155;36.5;18.6326;71.9678;36.005;69.82;105.76;62.14;187.3;11.43;138.7;20.27
27/07/2018;206;87.36;55;83.7716;25.93;21.225;47.12;54.8;67.59;113;15.575;37.735;43.81;126.1;6.1199;301.15;27.625;464;54.1;74.58;107.35;112.35;159.9;541;14.15;14.63;26.985;37.59;18.8929;74.1658;37.24;69.28;109.2;63.66;187.75;11.78;137.65;19.175
03/08/2018;212.1;84.44;54.78;81.2547;25.71;22.05;46.26;54.42;68.2;109.55;15.455;36.94;43.15;126.2;6.4077;295.3;27.4;459.5;54.04;72.37;105.5;114.8;158.6;543.8;13.45;14.615;27.74;37.56;18.2807;73.6984;37.335;68.34;107.76;63.24;190.2;12.225;140.6;19.01
10/08/2018;205.5;83.16;53.95;79.9399;25.86;21.86;44.72;52.56;67.52;110.05;15.44;36.495;43.34;123.4;6.335;295.55;27.775;464.6;55.04;72.88;106.8;115.2;161;546;13.08;14.23;26.68;37.16;17.6733;73.3105;36.225;67.98;107.52;62.52;184.9;12.175;138.75;18.03
17/08/2018;203.4;81.92;52.4;79.5267;26.43;21.525;44.64;50.99;67.69;111.05;14.955;35.5;43.14;122.85;6.2216;296.9;27;453.1;56.06;72.2;106.8;115.15;161.5;544.6;13.075;14.145;25.005;36.49;17.4322;72.9027;35.235;67.86;107.72;62.54;186.45;11.796;138.95;16.95
24/08/2018;206.6;83.1;54.87;80.879;27.32;21.755;47.6;51.97;68.4;112;15.555;36.62;43.54;124.35;6.5211;299.35;25.6875;457.2;55.5;72.03;109.9;117.8;163.1;554;13.06;14.315;26.185;37.42;17.4467;74.2951;36.08;69.4;107.5;63.34;185.55;11.976;138.4;17.425
31/08/2018;206.7;82.56;53.87;81.5177;27.92;21.745;48.64;50.58;67.82;110.75;15.37;37.065;43.1;124.3;6.4978;301.85;25.4875;468;55.3;74.2;112.3;121.35;165.5;560.2;12.63;13.95;25.94;38.03;17.5093;73.2906;35.24;70.24;106.26;64.9;181;11.792;136;17.705
07/09/2018;199.2;80.24;51.99;79.4515;25.69;21.79;46.76;50.45;65.19;105.2;15.61;35.365;42.46;119.5;6.3525;284.15;25.05;447.2;51.66;71.69;117.4;118.85;169.1;530.4;12.255;13.625;24.86;35.66;17.0948;72.5745;35.4;64.5;104.84;62;172.38;12.072;133.9;16.2
14/09/2018;201.9;80.72;53.86;80.0526;26.25;22.145;48;51.54;65.4;108.2;16.15;36.125;42.6;120.75;6.2652;292.35;25.775;447.2;51.18;73.73;118.05;122;170.6;541.6;12.4;13.64;25.12;36.23;16.9742;75.2201;35.81;68.56;106.2;63.34;174.46;12.358;134.8;15.905
21/09/2018;206.1;83;54.9;82.87;25.5;23.345;47.94;54.53;66.75;110.25;16.59;38.55;43.46;123;6.4135;305.85;26.85;454.7;51.56;76.33;120.15;121.7;159.9;560;12.62;13.765;27.52;37.1;16.8778;74.0962;37.85;70.44;106.8;64;172.8;12.986;136.5;16.255
28/09/2018;207.7;82.02;55.84;85.124;25.75;23.15;48.9;52.71;66.7;108.4;16.5;37.145;44.22;127.45;6.4455;304.6;25.7375;461.7;51.48;74.5;120.7;122.35;162.5;570.6;12.665;13.735;26.8;37.23;16.5741;76.145;36.97;69.3;108.18;62.78;173.22;12.386;141.3;15.67
05/10/2018;201.4;80.84;55.13;83.997;24.6;23.71;44.38;51.85;65.48;111.7;15.685;35.42;41.8;123.1;6.3728;286.2;25.95;429.1;53.14;72.31;116.3;117.55;159.9;535;12.675;13.655;25.815;36.7;16.55;75.6179;36.81;66.18;104;60.8;163.58;12.602;137.75;15.195
12/10/2018;184;77.04;52.93;78.9632;22.79;22.47;42;49.915;63.87;103.4;15.995;33.35;41.32;115.05;6.2362;262.5;24.555;379.7;51.6;71.12;108.8;109.8;145.7;492;11.68;13.465;24.61;35.52;15.9956;73.3801;35.66;61.88;100.26;57.26;156.8;12.156;130.7;14.375
19/10/2018;191.3;77.64;52.83;79.414;23.14;22.37;41.2;48.725;63.8;103.9;17.12;32.115;40.9;117.2;6.3583;263.25;21.935;360.2;54.2;66.77;107.5;116.25;159.7;490.8;11.735;14.05;23.755;32.11;16.2511;77.3783;34.45;60.04;97.95;56.48;161.3;11.892;132.2;13.94
26/10/2018;189.1;77.44;50.63;80.1277;21.9;21.805;42.22;46.88;62.6;102.7;16.645;32.01;39.44;120.45;6.1809;262.45;21.865;377.4;50.22;64.5;109.7;114.9;148.8;499.9;11.475;13.685;21.285;31.58;16.4391;74.0564;32.37;61.42;96.15;56.64;156.84;11.172;133.4;12.22
02/11/2018;201.1;77.94;50.25;79.4515;21.81;22.235;44.2;46.605;62.94;110.95;17.425;32.905;41.05;120.55;6.3583;279.05;22.92;421;52.26;66.27;112.8;114.3;147.5;507.4;11.91;13.955;22.285;33.03;16.9357;77.3286;33.13;64.84;95.61;57.12;159.6;11.588;136.95;13.785
09/11/2018;205.6;78.84;50.49;80.1277;22.36;22.305;43.76;46.365;65.61;109.6;17.575;31.89;39.8;120.2;6.2245;266;22.415;393.2;52.34;64.94;112.45;113.6;150.9;495.2;12.575;14.63;22.26;33.06;18.2132;79.7653;33.69;63.88;94.68;55.18;161.8;11.358;142.4;12.995
16/11/2018;207.6;77.1;49.995;79.2261;21.78;21.605;39.1;45.195;65.1;102.8;17.495;31.445;39.32;117.65;6.3001;264.25;22.265;389.6;52.98;64.5;108.7;111.65;142.5;491;12.2;14.66;21.765;32.5;17.8323;78.8006;33.095;63.96;92.89;53.14;157.22;10.908;140.4;12.195
23/11/2018;206.4;76.86;47.585;77.5733;20.28;20.91;35.14;44.36;65.87;101.05;16.655;31.77;39.29;109.55;6.1722;258.45;22.94;390.3;51.8;60.45;108.85;108.2;139.2;493.6;12.09;14.635;19.942;32.93;17.9432;79.0492;32.54;62.46;93.41;53.28;157;10.722;141;12.43
30/11/2018;207.9;77.1;49.165;80.2029;21.2;21.515;38.3;44.375;66.06;103.05;15.9;32.735;39.2;112.15;6.3961;252.55;23.105;384;52.36;62.05;110.35;108.3;146.2;477.7;12.42;15.16;20.015;33.96;18.1023;79.3774;32.46;64.28;94.62;54.1;151.84;10.968;141.2;12.93
07/12/2018;206;72.68;48.165;79.2261;20.95;19.72;32.58;41.595;63.8;96.48;14.58;29.94;37.64;109.9;6.178;249.5;21.55;395.3;48.45;57.57;105.65;104.1;141.3;482.1;12.125;14.66;19.298;32.99;17.3599;76.1351;30.455;61.36;89.07;50.48;144.74;10.192;138;11.965
14/12/2018;204.3;73.52;49.1;80.5409;21.02;19.198;33;41.595;64.08;94.22;14.925;29.595;37.77;110.05;6.1896;251.95;21.775;404.4;49.98;55.65;108.2;103.95;141.9;485.8;12.905;14.54;19.42;33.1;17.8516;77.8159;29.85;61;88.67;49.69;144.62;10.136;148.4;12.23
21/12/2018;200.7;71.42;46.045;80.8415;20.03;18.796;31.64;39.5;62.23;86;14.83;28.6;35.73;110.35;6.1693;253.45;21.125;396.1;49.96;55.14;102.65;101;135.4;475.4;12.51;14.175;18.456;30.84;17.4467;75.2698;28.09;58.06;83.1;48.53;137.9;9.435;142.3;12.03
28/12/2018;198.1;71.96;46.085;79.8272;20.37;18.78;31.84;39.375;60.67;85.92;14.825;29;36.44;109.75;6.1111;252.75;21.155;397.5;49.25;54.03;103.1;100.8;138;476.8;12.275;14.08;17.988;30.99;17.1333;74.8123;27.795;59.32;83.76;49.28;133.26;9.406;141.4;12.235
04/01/2019;200;72.58;47.41;80.4282;20.01;19.236;32.64;40.74;61.98;82.66;15.13;29.37;36.84;110.8;6.2245;251.15;21.84;397.4;49.67;54.23;105.2;102.2;139.1;477.8;12.715;14.28;18.46;30.82;17.2346;74.9317;28.37;59.72;85.12;49.35;138.12;9.764;141.1;10.905
11/01/2019;197.95;72.98;46.785;77.5733;21.39;19.556;34.2;41.37;62.08;90.1;15.72;28.89;37.83;112.25;6.3263;258.3;21.695;405.9;52.9;55.34;105.55;102.55;141.3;496.4;13.325;13.77;19.168;30.05;17.0851;73.7282;28.855;58.9;88.38;51.02;143.8;9.886;138.45;12.285
18/01/2019;199.8;75.42;47.785;79.3013;22.34;20.56;35.98;42.47;62.35;96.38;16.615;29.91;39.02;112.05;6.3873;253.4;23.25;410;53.04;57.1;110.05;99.82;147;500.4;13.835;13.57;20.01;30.12;17.6781;72.5248;28.605;60.26;93.66;51.08;150.24;10.324;139.6;12.86
25/01/2019;200.6;76.84;47.45;79.0383;22.31;20.41;37.92;42.99;62.45;97.36;17.455;30.96;38.52;111.15;6.2914;261.1;23.825;421.2;54.36;61.16;110.5;96.08;151.4;504.4;13.925;13.48;20.04;30.93;17.4177;72.8828;28.62;61.18;96.51;52.26;152.66;10.378;141.5;14.37
01/02/2019;211.8;77.24;48.21;80.015;21.94;20.355;34.5;40.885;64.09;95.38;17.375;30.18;38.09;111.6;6.5094;284.65;23.725;446.2;54.3;61.41;114.9;98.78;152.9;525;14.09;13.595;20.9;31.03;17.9673;74.9913;26.485;62.86;101.12;52.36;157.02;9.911;146.35;13.905
08/02/2019;218.8;76.2;48.43;78.4373;25.39;20.11;31.68;39.85;64.41;94.86;17.485;30.88;37.82;106.4;6.4542;283.55;22.42;440.9;47.28;56.61;112.25;100.15;149.6;528;13.74;13.27;19.248;29.64;17.8998;74.8521;24.02;62.1;99.94;51.7;152.18;9.551;150.55;13.535
15/02/2019;221.8;80.52;49.695;80.278;25.67;20.745;34.1;42.11;65.69;102.55;18.135;32.67;39.65;105.8;6.9804;294.2;25.35;473.5;47.67;59.63;115.15;106.85;155.6;540.8;14.12;13.425;20.15;31;18.406;74.8322;24.545;68.16;110.98;57.42;145.12;10.196;150.55;14.695
22/02/2019;225.1;82.36;49.955;82.269;25.84;21.635;36.02;41.925;67.48;102.85;17.95;32.41;37.94;107.65;7.0444;299.75;25.775;480;48.13;59.74;120;107.65;153.7;553.8;14.06;13.665;20.51;32.8;18.9026;72.1767;25.335;69.38;113.7;58.56;142.42;10.562;151.9;14.82
01/03/2019;223.4;83.16;49.875;82.9827;25.99;22.525;38.2;44.895;65.88;107.1;17.71;31.335;37;106.7;7.4485;306.6;26.35;495.5;49.76;60.65;120;107.15;165;562.4;13.34;13.33;20.32;33.18;18.6664;73.5989;27.04;69.06;113.9;58.2;141.8;11.138;153.15;14.695
